Date,Open,High,Low,Close,Adj Close,Volume
2012-09-22,12.240000,12.270000,11.630000,12.190000,12.190000,479223
2012-09-23,12.190000,12.300000,11.950000,12.100000,12.100000,330885
2012-09-24,12.100000,12.230000,12.010000,12.200000,12.200000,257174
2012-09-25,12.200000,12.460000,12.020000,12.270000,12.270000,287416
2012-09-26,12.270000,12.400000,12.210000,12.310000,12.310000,238051
2012-09-27,12.310000,12.450000,12.120000,12.390000,12.390000,329436
2012-09-28,12.390000,12.490000,12.210000,12.360000,12.360000,211507
2012-09-29,12.360000,12.450000,12.300000,12.400000,12.400000,96462
2012-09-30,12.400000,12.480000,12.320000,12.400000,12.400000,307618
2012-10-01,12.400000,12.880000,12.340000,12.840000,12.840000,642027
2012-10-02,12.840000,12.990000,12.680000,12.890000,12.890000,422995
2012-10-03,12.890000,13.090000,12.600000,12.850000,12.850000,488811
2012-10-04,12.850000,12.970000,12.510000,12.690000,12.690000,398427
2012-10-05,12.690000,12.860000,12.350000,12.510000,12.510000,310513
2012-10-06,12.510000,12.620000,11.700000,11.800000,11.800000,762812
2012-10-07,11.800000,11.950000,10.620000,11.780000,11.780000,1102329
2012-10-08,11.780000,12.350000,11.570000,11.900000,11.900000,559694
2012-10-09,11.900000,12.190000,11.770000,12.120000,12.120000,333351
2012-10-10,12.120000,12.150000,11.860000,12.030000,12.030000,238483
2012-10-11,12.030000,12.150000,11.920000,12.000000,12.000000,259522
2012-10-12,12.000000,12.110000,11.850000,11.860000,11.860000,141870
2012-10-13,11.860000,12.030000,11.500000,11.740000,11.740000,271135
2012-10-14,11.740000,11.990000,11.430000,11.840000,11.840000,317633
2012-10-15,11.840000,11.990000,11.500000,11.850000,11.850000,485720
2012-10-16,11.850000,11.960000,11.700000,11.810000,11.810000,279774
2012-10-17,11.810000,11.960000,11.750000,11.940000,11.940000,259855
2012-10-18,11.940000,11.970000,11.620000,11.740000,11.740000,272640
2012-10-19,11.740000,11.850000,11.560000,11.740000,11.740000,259113
2012-10-20,11.740000,11.770000,11.610000,11.630000,11.630000,109479
2012-10-21,11.630000,11.810000,11.470000,11.710000,11.710000,440140
2012-10-22,11.710000,12.000000,11.410000,11.650000,11.650000,637306
2012-10-23,11.650000,11.790000,11.590000,11.650000,11.650000,254132
2012-10-24,11.650000,11.700000,10.520000,10.860000,10.860000,934190
2012-10-25,10.860000,10.950000,9.740000,10.170000,10.170000,1020616
2012-10-26,10.170000,10.840000,9.820000,10.260000,10.260000,496747
2012-10-27,10.260000,10.950000,10.250000,10.700000,10.700000,236640
2012-10-29,10.700000,10.940000,10.320000,10.600000,10.600000,400173
2012-10-30,10.600000,10.890000,10.580000,10.890000,10.890000,279843
2012-10-31,10.890000,11.210000,10.710000,11.200000,11.200000,448359
2012-11-01,11.200000,11.280000,10.400000,10.570000,10.570000,550327
2012-11-02,10.570000,10.800000,10.330000,10.470000,10.470000,258957
2012-11-03,10.470000,10.650000,10.400000,10.640000,10.640000,176345
2012-11-04,10.640000,10.900000,10.510000,10.800000,10.800000,178761
2012-11-05,10.800000,10.880000,10.610000,10.750000,10.750000,233650
2012-11-06,10.750000,10.900000,10.670000,10.900000,10.900000,291515
2012-11-07,10.900000,11.220000,10.800000,10.920000,10.920000,348474
2012-11-08,10.920000,11.070000,10.750000,10.930000,10.930000,284556
2012-11-09,10.930000,10.980000,10.790000,10.820000,10.820000,159984
2012-11-10,10.820000,10.960000,10.750000,10.890000,10.890000,146349
2012-11-11,10.890000,10.940000,10.700000,10.870000,10.870000,136448
2012-11-12,10.870000,11.180000,10.770000,11.010000,11.010000,431080
2012-11-13,11.010000,11.130000,10.920000,10.950000,10.950000,184368
2012-11-14,10.950000,11.050000,10.820000,10.950000,10.950000,268636
2012-11-15,10.950000,11.300000,10.860000,11.200000,11.200000,353356
2012-11-16,11.200000,11.800000,11.170000,11.750000,11.750000,669422
2012-11-17,11.750000,11.800000,11.520000,11.790000,11.790000,223039
2012-11-18,11.790000,11.830000,11.620000,11.650000,11.650000,181716
2012-11-19,11.650000,11.840000,11.600000,11.800000,11.800000,295260
2012-11-20,11.800000,11.800000,11.570000,11.730000,11.730000,318291
2012-11-21,11.730000,11.780000,11.640000,11.770000,11.770000,225308
2012-11-22,11.770000,12.430000,11.670000,12.420000,12.420000,703582
2012-11-23,12.420000,12.410000,12.130000,12.350000,12.350000,233370
2012-11-24,12.350000,12.480000,12.250000,12.410000,12.410000,242058
2012-11-25,12.410000,12.600000,12.310000,12.480000,12.480000,299989
2012-11-26,12.480000,12.650000,11.890000,12.250000,12.250000,443753
2012-11-27,12.250000,12.340000,11.900000,12.200000,12.200000,401692
2012-11-28,12.200000,12.410000,12.100000,12.350000,12.350000,376900
2012-11-29,12.350000,12.600000,12.150000,12.450000,12.450000,329552
2012-11-30,12.450000,12.650000,12.420000,12.570000,12.570000,305812
2012-12-01,12.570000,12.690000,12.460000,12.560000,12.560000,184860
2012-12-02,12.560000,12.680000,12.430000,12.500000,12.500000,176013
2012-12-03,12.500000,12.680000,12.480000,12.680000,12.680000,336294
2012-12-04,12.680000,13.500000,12.620000,13.410000,13.410000,823838
2012-12-05,13.410000,13.420000,13.150000,13.380000,13.380000,395716
2012-12-06,13.380000,13.690000,12.900000,13.300000,13.300000,623136
2012-12-07,13.300000,13.550000,12.980000,13.500000,13.500000,437726
2012-12-08,13.500000,13.550000,13.350000,13.420000,13.420000,177338
2012-12-09,13.420000,13.530000,13.020000,13.390000,13.390000,372655
2012-12-10,13.390000,13.550000,13.270000,13.430000,13.430000,331115
2012-12-11,13.430000,13.670000,13.300000,13.560000,13.560000,378671
2012-12-12,13.560000,13.800000,13.300000,13.700000,13.700000,512418
2012-12-13,13.700000,13.800000,13.470000,13.700000,13.700000,331480
2012-12-14,13.700000,13.900000,13.000000,13.600000,13.600000,951046
2012-12-15,13.600000,13.640000,13.440000,13.490000,13.490000,205671
2012-12-16,13.490000,13.670000,13.130000,13.300000,13.300000,570895
2012-12-17,13.300000,13.490000,12.750000,13.250000,13.250000,839092
2012-12-18,13.250000,13.400000,13.110000,13.300000,13.300000,307326
2012-12-19,13.300000,13.600000,13.200000,13.600000,13.600000,520163
2012-12-20,13.600000,13.720000,13.330000,13.520000,13.520000,446364
2012-12-21,13.520000,13.600000,13.420000,13.500000,13.500000,342557
2012-12-22,13.500000,13.590000,13.320000,13.370000,13.370000,198463
2012-12-23,13.370000,13.470000,13.010000,13.310000,13.310000,316965
2012-12-24,13.310000,13.450000,13.210000,13.380000,13.380000,223315
2012-12-25,13.380000,13.430000,13.140000,13.350000,13.350000,175265
2012-12-26,13.350000,13.470000,13.200000,13.470000,13.470000,211349
2012-12-27,13.470000,13.470000,13.250000,13.420000,13.420000,265311
2012-12-28,13.420000,13.650000,13.340000,13.420000,13.420000,320223
2012-12-29,13.420000,13.670000,13.270000,13.400000,13.400000,352722
2012-12-30,13.400000,13.590000,13.350000,13.450000,13.450000,158277
2012-12-31,13.450000,13.560000,13.370000,13.510000,13.510000,202798
2013-01-01,13.510000,13.560000,13.160000,13.300000,13.300000,378879
2013-01-02,13.300000,13.400000,13.160000,13.280000,13.280000,239156
2013-01-03,13.280000,13.460000,13.250000,13.400000,13.400000,240845
2013-01-04,13.400000,13.520000,13.270000,13.500000,13.500000,397884
2013-01-05,13.500000,13.550000,13.310000,13.440000,13.440000,286932
2013-01-06,13.440000,13.520000,13.360000,13.450000,13.450000,171497
2013-01-07,13.450000,13.590000,13.400000,13.590000,13.590000,344083
2013-01-08,13.590000,13.880000,13.500000,13.740000,13.740000,587223
2013-01-09,13.740000,13.860000,13.620000,13.770000,13.770000,393192
2013-01-10,13.770000,14.320000,13.770000,14.140000,14.140000,727790
2013-01-11,14.140000,14.350000,13.910000,14.140000,14.140000,570677
2013-01-12,14.140000,14.340000,13.980000,14.240000,14.240000,381546
2013-01-13,14.240000,14.310000,13.950000,14.120000,14.120000,540759
2013-01-14,14.120000,14.350000,14.110000,14.300000,14.300000,315016
2013-01-15,14.300000,14.480000,13.990000,14.250000,14.250000,732428
2013-01-16,14.250000,14.730000,14.210000,14.730000,14.730000,660929
2013-01-17,14.730000,15.700000,14.630000,15.500000,15.500000,993185
2013-01-18,15.500000,15.990000,15.410000,15.700000,15.700000,879655
2013-01-19,15.700000,15.770000,15.250000,15.620000,15.620000,534667
2013-01-20,15.620000,15.890000,15.510000,15.700000,15.700000,408455
2013-01-21,15.700000,16.980000,15.630000,16.799999,16.799999,1007686
2013-01-22,16.799999,17.590000,16.650000,17.260000,17.260000,1045898
2013-01-23,17.260000,17.590000,16.799999,17.500000,17.500000,851188
2013-01-24,17.500000,19.190001,15.610000,16.900000,16.900000,3053222
2013-01-25,16.900000,17.799999,15.390000,17.400000,17.400000,1345890
2013-01-26,17.400000,17.879999,16.540001,17.879999,17.879999,597064
2013-01-27,17.879999,18.000000,17.209999,17.820000,17.820000,419571
2013-01-28,17.820000,18.879999,17.750000,18.719999,18.719999,1057611
2013-01-29,18.719999,19.799999,18.700001,19.530001,19.530001,1650126
2013-01-30,19.530001,19.799999,19.150000,19.700001,19.700001,877863
2013-01-31,19.700001,21.430000,19.510000,20.410000,20.410000,2042238
2013-02-01,20.410000,21.129999,20.299999,20.500000,20.500000,1034619
2013-02-02,20.500000,20.500000,18.000000,19.629999,19.629999,1567325
2013-02-03,19.629999,20.900000,19.420000,20.590000,20.590000,693849
2013-02-04,20.590000,21.049999,19.860001,20.430000,20.430000,1066570
2013-02-05,20.430000,20.790001,20.200001,20.600000,20.600000,600949
2013-02-06,20.600000,21.330000,20.600000,21.180000,21.180000,1096396
2013-02-07,21.180000,22.219999,20.770000,22.150000,22.150000,1388465
2013-02-08,22.150000,22.770000,22.000000,22.660000,22.660000,1090678
2013-02-09,22.660000,23.990000,22.580000,23.650000,23.650000,886034
2013-02-10,23.650000,24.110001,22.670000,23.969999,23.969999,1321513
2013-02-11,23.969999,24.680000,23.650000,24.650000,24.650000,712458
2013-02-12,24.650000,25.830000,24.299999,25.170000,25.170000,1862561
2013-02-13,25.170000,26.299999,24.190001,24.200001,24.200001,2296830
2013-02-14,24.200001,27.600000,21.719999,27.219999,27.219999,3710262
2013-02-15,27.219999,27.510000,26.100000,27.100000,27.100000,1396017
2013-02-16,27.100000,27.500000,26.809999,27.219999,27.219999,511421
2013-02-17,27.219999,27.400000,25.000000,26.809999,26.809999,2033614
2013-02-18,26.809999,27.150000,26.360001,26.950001,26.950001,795866
2013-02-19,26.950001,29.650000,26.799999,29.420000,29.420000,2810076
2013-02-20,29.420000,29.870001,28.990000,29.650000,29.650000,1096641
2013-02-21,29.650000,29.980000,29.309999,29.750000,29.750000,1030860
2013-02-22,29.750000,31.299999,29.670000,30.250000,30.250000,2039411
2013-02-23,30.250000,30.690001,28.000000,29.799999,29.799999,2099763
2013-02-24,29.799999,30.400000,29.200001,29.889999,29.889999,722940
2013-02-25,29.889999,30.400000,29.549999,30.400000,30.400000,805270
2013-02-26,30.400000,31.700001,30.120001,31.100000,31.100000,1329295
2013-02-27,31.100000,31.650000,30.790001,30.900000,30.900000,951289
2013-02-28,30.900000,34.520000,30.900000,33.380001,33.380001,4136416
2013-03-01,33.380001,34.900002,32.919998,34.500000,34.500000,1362290
2013-03-02,34.500000,34.810001,33.150002,34.250000,34.250000,1241775
2013-03-03,34.250000,34.500000,33.799999,34.500000,34.500000,427480
2013-03-04,34.500000,36.700001,34.189999,36.150002,36.150002,1659027
2013-03-05,36.150002,40.650002,36.150002,40.330002,40.330002,3361374
2013-03-06,40.330002,49.099998,40.139999,41.020000,41.020000,5712472
2013-03-07,41.020000,45.500000,33.299999,42.000000,42.000000,6439707
2013-03-08,42.000000,44.500000,41.020000,44.180000,44.180000,2032649
2013-03-09,44.180000,46.990002,43.410000,46.849998,46.849998,2020839
2013-03-10,46.849998,47.950001,45.470001,46.000000,46.000000,1703124
2013-03-11,46.000000,48.470001,45.540001,48.400002,48.400002,1970814
2013-03-12,48.400002,48.400002,36.650002,44.290001,44.290001,8014901
2013-03-13,44.290001,47.299999,43.750000,46.919998,46.919998,2298258
2013-03-14,46.919998,47.990002,46.049999,47.169998,47.169998,1752628
2013-03-15,47.169998,47.450001,46.400002,46.950001,46.950001,954285
2013-03-16,46.950001,47.360001,46.270000,47.000000,47.000000,764861
2013-03-17,47.000000,47.740002,46.799999,47.400002,47.400002,660618
2013-03-18,47.400002,52.880001,47.119999,51.599998,51.599998,3199314
2013-03-19,51.599998,62.000000,50.000000,59.139999,59.139999,6187650
2013-03-20,59.139999,66.000000,57.700001,64.489998,64.489998,5776620
2013-03-21,64.489998,74.900002,63.099998,70.849998,70.849998,6514880
2013-03-22,70.849998,73.750000,65.000000,69.870003,69.870003,5171296
2013-03-23,69.870003,70.500000,52.349998,64.349998,64.349998,9429382
2013-03-24,64.349998,72.500000,62.700001,71.500000,71.500000,2896432
2013-03-25,71.500000,78.000000,69.519997,73.599998,73.599998,5921197
2013-03-26,73.599998,79.720001,73.110001,78.500000,78.500000,4377374
2013-03-27,78.500000,89.500000,78.400002,88.919998,88.919998,6129700
2013-03-28,88.919998,95.699997,75.000000,86.180000,86.180000,12261153
2013-03-29,86.180000,93.059998,83.010002,90.500000,90.500000,7384104
2013-03-30,90.500000,94.980003,87.000000,92.190002,92.190002,3420002
2013-03-31,92.190002,93.800003,91.000000,93.029999,93.029999,1959050
2013-03-31,93.029999,106.000000,92.239998,104.000000,104.000000,9060022
2013-04-01,104.000000,118.360001,99.000000,117.980003,117.980003,8747147
2013-04-02,117.980003,147.000000,110.000000,135.000000,135.000000,19533010
2013-04-03,135.000000,142.119995,116.389999,132.119995,132.119995,11624021
2013-04-04,132.119995,144.940002,130.240005,142.320007,142.320007,9549088
2013-04-05,142.320007,143.899994,139.539993,142.630005,142.630005,2599937
2013-04-06,142.630005,164.899994,142.630005,162.300003,162.300003,9402722
2013-04-07,162.300003,194.899994,162.600006,187.500000,187.500000,20732894
2013-04-08,187.500000,240.110001,186.500000,230.000000,230.000000,22723191
2013-04-09,230.000000,266.000000,105.000000,165.000000,165.000000,35118119
2013-04-10,165.000000,188.699997,110.199997,124.900002,124.900002,18867223
2013-04-11,124.900002,140.000000,54.250000,117.000000,117.000000,47619189
2013-04-12,117.000000,130.000000,85.500000,93.000000,93.000000,26277415
2013-04-13,93.000000,110.000000,84.440002,90.000000,90.000000,16197017
2013-04-14,90.000000,102.000000,71.510002,82.389999,82.389999,20607774
2013-04-15,82.389999,84.500000,50.009998,68.360001,68.360001,37401572
2013-04-16,68.360001,98.779999,63.299999,93.070000,93.070000,27937764
2013-04-17,93.070000,113.000000,86.000000,109.010002,109.010002,16845410
2013-04-18,109.010002,136.429993,105.540001,118.480003,118.480003,30713924
2013-04-19,118.480003,132.000000,115.000000,126.620003,126.620003,9222871
2013-04-20,126.620003,130.500000,110.000000,119.199997,119.199997,12044404
2013-04-21,119.199997,127.400002,118.500000,127.400002,127.400002,7289977
2013-04-22,127.400002,144.020004,124.970001,143.479996,143.479996,15637961
2013-04-23,143.479996,166.429993,140.970001,154.199997,154.199997,34351545
2013-04-24,154.199997,162.000000,120.089996,141.710007,141.710007,26847891
2013-04-25,141.710007,144.990005,121.449997,136.899994,136.899994,17061324
2013-04-26,136.899994,139.880005,122.709999,128.000000,128.000000,7855443
2013-04-27,128.000000,136.679993,127.500000,134.440002,134.440002,3665399
2013-04-28,134.440002,149.080002,133.000000,144.000000,144.000000,9987126
2013-04-29,144.000000,146.929993,134.000000,139.229996,139.229996,9124397
2013-04-30,139.229996,140.059998,104.000000,116.379997,116.379997,21790982
2013-05-01,116.379997,126.900002,91.110001,106.250000,106.250000,24937319
2013-05-02,106.250000,109.000000,79.000000,98.099998,98.099998,22502892
2013-05-03,98.099998,116.300003,92.000000,112.900002,112.900002,14147864
2013-05-04,112.900002,118.849998,107.000000,115.980003,115.980003,9557650
2013-05-05,115.980003,124.900002,106.010002,112.250000,112.250000,17607427
2013-05-06,112.250000,114.000000,97.519997,109.599998,109.599998,14904474
2013-05-07,109.599998,116.779999,109.500000,113.199997,113.199997,6996024
2013-05-08,113.199997,113.720001,108.800003,112.800003,112.800003,3010117
2013-05-09,112.800003,122.500000,111.540001,117.699997,117.699997,9145408
2013-05-10,117.699997,118.739998,113.000000,115.639999,115.639999,3240171
2013-05-11,115.639999,117.470001,112.400002,114.820000,114.820000,2361969
2013-05-12,114.820000,118.879997,114.500000,117.980003,117.980003,3063381
2013-05-13,117.980003,119.800003,109.419998,111.400002,111.400002,10082102
2013-05-14,111.400002,116.440002,103.019997,114.220001,114.220001,13006447
2013-05-15,114.220001,118.970001,112.099998,118.209999,118.209999,5222066
2013-05-16,118.209999,125.559998,116.570000,123.500000,123.500000,9608029
2013-05-17,123.500000,125.309998,122.250000,123.209999,123.209999,2804847
2013-05-18,123.209999,124.500000,119.500000,122.500000,122.500000,2507881
2013-05-19,122.500000,123.690002,120.099998,122.019997,122.019997,2118341
2013-05-20,122.019997,123.080002,121.099998,122.889999,122.889999,1637410
2013-05-21,122.889999,124.500000,122.000000,123.800003,123.800003,2252949
2013-05-22,123.800003,126.930000,123.000000,126.300003,126.300003,2772751
2013-05-23,126.300003,133.979996,125.360001,133.100006,133.100006,6333389
2013-05-24,133.100006,133.500000,128.199997,131.990005,131.990005,2203681
2013-05-25,131.990005,136.000000,130.610001,133.500000,133.500000,3130389
2013-05-26,133.500000,135.470001,124.000000,129.770004,129.770004,6056707
2013-05-27,129.770004,130.630005,125.400002,129.000000,129.000000,2918762
2013-05-28,129.000000,132.720001,127.599998,132.250000,132.250000,2509796
2013-05-29,132.250000,132.399994,126.500000,128.800003,128.800003,3195601
2013-05-30,128.800003,130.000000,126.330002,128.820007,128.820007,2124938
2013-05-31,128.820007,129.789993,127.099998,129.300003,129.300003,816323
2013-06-01,129.300003,130.100006,115.000000,122.500000,122.500000,12335011
2013-06-02,122.500000,122.779999,115.110001,120.739998,120.739998,3439235
2013-06-03,120.739998,123.989998,118.790001,121.400002,121.400002,2657125
2013-06-04,121.400002,123.500000,119.500000,121.900002,121.900002,2021380
2013-06-05,121.900002,123.300003,117.000000,118.970001,118.970001,2646311
2013-06-06,118.970001,119.129997,106.150002,111.000000,111.000000,7372031
2013-06-07,111.000000,113.190002,107.000000,107.889999,107.889999,1874098
2013-06-08,107.889999,108.989998,88.000000,100.440002,100.440002,14647793
2013-06-09,100.440002,110.629997,95.000000,106.349998,106.349998,6786321
2013-06-10,106.349998,109.599998,103.230003,109.000000,109.000000,1727992
2013-06-11,109.000000,112.250000,106.000000,108.779999,108.779999,1934487
2013-06-12,108.779999,110.300003,100.300003,103.949997,103.949997,3204375
2013-06-13,103.949997,104.699997,97.099998,100.000000,100.000000,3629511
2013-06-14,100.000000,103.699997,97.500000,99.800003,99.800003,2264105
2013-06-15,99.800003,101.750000,98.900002,99.900002,99.900002,865174
2013-06-16,99.900002,102.400002,98.900002,101.949997,101.949997,1534858
2013-06-17,101.949997,113.300003,101.029999,107.349998,107.349998,6510457
2013-06-18,107.349998,110.989998,104.660004,108.250000,108.250000,1895919
2013-06-19,108.250000,114.480003,107.120003,111.290001,111.290001,4795256
2013-06-20,111.290001,115.010002,107.559998,109.500000,109.500000,4241011
2013-06-21,109.500000,109.959999,107.510002,108.199997,108.199997,791157
2013-06-22,108.199997,109.000000,106.199997,107.900002,107.900002,1188748
2013-06-23,107.900002,108.330002,100.760002,102.089996,102.089996,2986235
2013-06-24,102.089996,109.980003,100.000000,103.330002,103.330002,9760027
2013-06-25,103.330002,105.489998,101.830002,104.000000,104.000000,1378467
2013-06-26,104.000000,104.000000,100.059998,101.739998,101.739998,1505488
2013-06-27,101.739998,101.790001,92.250000,94.660004,94.660004,4625623
2013-06-28,94.660004,100.440002,93.000000,95.000000,95.000000,2469705
2013-06-29,95.000000,98.120003,93.849998,97.510002,97.510002,831721
2013-06-30,97.510002,98.180000,86.010002,88.050003,88.050003,4854051
2013-07-01,88.050003,92.570000,87.510002,90.410004,90.410004,2501192
2013-07-02,90.410004,91.199997,76.000000,78.889999,78.889999,6126930
2013-07-03,78.889999,84.269997,72.000000,80.040001,80.040001,4976159
2013-07-04,80.040001,80.599998,65.419998,68.500000,68.500000,6478104
2013-07-05,68.500000,75.000000,66.809998,69.660004,69.660004,2885730
2013-07-06,69.660004,77.000000,66.599998,76.500000,76.500000,3040545
2013-07-07,76.500000,80.000000,72.459999,76.000000,76.000000,4542089
2013-07-08,76.000000,78.300003,72.510002,76.699997,76.699997,2462927
2013-07-09,76.699997,89.839996,75.529999,88.000000,88.000000,4950378
2013-07-10,88.000000,90.699997,85.000000,88.980003,88.980003,3115116
2013-07-11,88.980003,104.169998,88.000000,93.989998,93.989998,9793701
2013-07-12,93.989998,98.320000,87.760002,98.320000,98.320000,3206472
2013-07-13,98.320000,99.000000,92.860001,94.419998,94.419998,1183919
2013-07-14,94.419998,101.940002,93.110001,98.889999,98.889999,3407701
2013-07-15,98.889999,100.730003,96.000000,97.099998,97.099998,1626929
2013-07-16,97.099998,100.000000,96.180000,98.500000,98.500000,1702482
2013-07-17,98.500000,98.800003,86.199997,90.070000,90.070000,5415947
2013-07-18,90.070000,95.199997,87.599998,92.000000,92.000000,2547076
2013-07-19,92.000000,93.099998,89.269997,89.820000,89.820000,865043
2013-07-20,89.820000,92.000000,88.000000,92.000000,92.000000,785274
2013-07-21,92.000000,92.000000,89.800003,91.599998,91.599998,839143
2013-07-22,91.599998,97.129997,91.599998,95.559998,95.559998,2333940
2013-07-23,95.559998,95.989998,92.300003,95.089996,95.089996,1382398
2013-07-24,95.089996,97.480003,93.570000,96.949997,96.949997,2171816
2013-07-25,96.949997,97.480003,96.000000,96.019997,96.019997,1079418
2013-07-26,96.019997,97.000000,93.000000,94.400002,94.400002,1430771
2013-07-27,94.400002,100.580002,94.000000,98.779999,98.779999,4160191
2013-07-28,98.779999,102.849998,98.449997,101.480003,101.480003,2499727
2013-07-29,101.480003,107.989998,100.470001,107.959999,107.959999,2893318
2013-07-30,107.959999,111.650002,103.550003,106.209999,106.209999,4916334
2013-07-31,106.209999,108.000000,103.000000,104.000000,104.000000,1580804
2013-08-01,104.000000,108.000000,101.209999,104.500000,104.500000,2893759
2013-08-02,104.500000,105.889999,102.000000,104.949997,104.949997,923169
2013-08-03,104.949997,106.000000,103.500000,105.120003,105.120003,670427
2013-08-04,105.120003,107.769997,105.000000,106.720001,106.720001,1647464
2013-08-05,106.720001,107.500000,105.110001,106.559998,106.559998,1424757
2013-08-06,106.559998,106.959999,105.220001,105.989998,105.989998,819975
2013-08-07,105.989998,106.650002,100.959999,103.050003,103.050003,2481342
2013-08-08,103.050003,105.790001,101.940002,102.800003,102.800003,1238426
2013-08-09,102.800003,103.900002,102.379997,103.000000,103.000000,411941
2013-08-10,103.000000,105.190002,102.699997,105.000000,105.000000,853962
2013-08-11,105.000000,108.120003,103.500000,106.809998,106.809998,2131117
2013-08-12,106.809998,109.639999,104.500000,109.599998,109.599998,2014623
2013-08-13,109.599998,115.000000,108.000000,112.559998,112.559998,5689765
2013-08-14,112.559998,113.320000,108.779999,109.989998,109.989998,1759713
2013-08-15,109.989998,112.300003,108.209999,108.989998,108.989998,1484874
2013-08-16,108.989998,114.000000,108.230003,112.750000,112.750000,1430522
2013-08-17,112.750000,114.690002,112.000000,113.379997,113.379997,1093513
2013-08-18,113.379997,123.750000,111.769997,118.500000,118.500000,6273089
2013-08-19,118.500000,123.010002,116.820000,121.199997,121.199997,2926824
2013-08-20,121.199997,125.000000,119.680000,123.300003,123.300003,3760529
2013-08-21,123.300003,124.489998,120.540001,122.000000,122.000000,1695452
2013-08-22,122.000000,122.000000,118.440002,118.510002,118.510002,2324780
2013-08-23,118.510002,121.389999,118.019997,119.599998,119.599998,1068849
2013-08-24,119.599998,122.989998,119.139999,122.110001,122.110001,904128
2013-08-25,122.110001,122.970001,119.919998,120.070000,120.070000,1386290
2013-08-26,120.070000,133.000000,120.000000,131.289993,131.289993,6882690
2013-08-27,131.289993,131.720001,128.020004,128.759995,128.759995,1627390
2013-08-28,128.759995,131.199997,128.179993,129.300003,129.300003,1059179
2013-08-29,129.300003,142.759995,128.559998,138.029999,138.029999,6269713
2013-08-30,138.029999,148.699997,135.889999,141.000000,141.000000,4452962
2013-08-31,141.000000,147.289993,141.000000,146.009995,146.009995,2035993
2013-09-01,146.009995,148.500000,142.110001,144.000000,144.000000,1546327
2013-09-02,144.000000,148.910004,142.199997,144.000000,144.000000,2461257
2013-09-03,144.000000,145.800003,130.089996,132.509995,132.509995,3945752
2013-09-04,132.509995,137.970001,127.239998,130.199997,130.199997,3561373
2013-09-05,130.199997,134.000000,121.900002,121.900002,121.900002,2435581
2013-09-06,121.900002,131.020004,121.250000,128.990005,128.990005,1796862
2013-09-07,128.990005,129.869995,124.059998,126.320000,126.320000,926689
2013-09-08,126.320000,137.479996,124.000000,133.100006,133.100006,3908439
2013-09-09,133.100006,136.020004,131.380005,132.619995,132.619995,1184452
2013-09-10,132.619995,145.899994,127.500000,142.100006,142.100006,5706218
2013-09-11,142.100006,145.520004,137.509995,139.350006,139.350006,2886300
2013-09-12,139.350006,145.600006,137.820007,140.660004,140.660004,2869985
2013-09-13,140.660004,142.000000,136.500000,136.710007,136.710007,1237692
2013-09-14,136.710007,141.000000,135.039993,138.300003,138.300003,886151
2013-09-15,138.300003,142.229996,137.899994,139.419998,139.419998,1480693
2013-09-16,139.419998,141.369995,138.000000,139.149994,139.149994,1344189
2013-09-17,139.149994,142.000000,139.009995,140.410004,140.410004,1328386
2013-09-18,140.410004,141.199997,131.139999,135.050003,135.050003,2862334
2013-09-19,135.050003,137.279999,131.000000,133.809998,133.809998,1484557
2013-09-20,133.809998,135.990005,132.000000,134.380005,134.380005,682674
2013-09-21,134.380005,135.000000,131.000000,134.000000,134.000000,782376
2013-09-22,134.000000,135.000000,132.000000,133.399994,133.399994,799461
2013-09-23,133.399994,136.589996,132.500000,134.779999,134.779999,1148734
2013-09-24,134.779999,138.000000,134.699997,135.000000,135.000000,1293657
2013-09-25,135.000000,139.000000,134.710007,137.100006,137.100006,886908
2013-09-26,137.100006,142.660004,134.830002,138.929993,138.929993,3757634
2013-09-27,138.929993,143.000000,138.020004,142.500000,142.500000,1918884
2013-09-28,142.500000,145.809998,141.360001,143.880005,143.880005,2611317
2013-09-29,143.880005,145.809998,138.119995,141.899994,141.899994,2067367
2013-09-30,141.899994,144.440002,139.410004,140.300003,140.300003,1344565
2013-10-01,140.300003,141.929993,109.699997,123.000000,123.000000,13888930
2013-10-02,123.000000,132.000000,120.099998,130.990005,130.990005,4488527
2013-10-03,130.990005,139.800003,128.500000,136.820007,136.820007,2491501
2013-10-04,136.820007,138.000000,135.300003,136.699997,136.699997,679668
2013-10-05,136.699997,138.000000,134.100006,137.800003,137.800003,665512
2013-10-06,137.800003,139.000000,135.119995,135.800003,135.800003,1006277
2013-10-07,135.800003,137.779999,135.649994,136.490005,136.490005,707471
2013-10-08,136.490005,142.100006,135.800003,139.500000,139.500000,2431349
2013-10-09,139.500000,141.690002,138.509995,140.410004,140.410004,1551392
2013-10-10,140.410004,141.850006,138.869995,140.100006,140.100006,1013106
2013-10-11,140.100006,143.050003,139.389999,142.889999,142.889999,1559472
2013-10-12,142.889999,147.649994,141.500000,147.529999,147.529999,2342049
2013-10-13,147.529999,153.690002,146.029999,151.369995,151.369995,4512823
2013-10-14,151.369995,158.100006,150.619995,158.089996,158.089996,2416464
2013-10-15,158.089996,162.990005,144.199997,152.820007,152.820007,6636228
2013-10-16,152.820007,159.940002,150.750000,157.589996,157.589996,2470394
2013-10-17,157.589996,168.289993,156.490005,168.279999,168.279999,4225505
2013-10-18,168.279999,195.800003,167.080002,183.149994,183.149994,10000685
